"name","formula","subclass","description","H","He","Li","Be","B","C","N","O","F","Ne","Na","Mg","Al","Si","P","S","Cl","Ar","K","Ca","Sc","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","Ga","Ge","As","Se","Br","Kr","Rb","Sr","Y","Zr","Nb","Mo","Tc","Ru","Rh","Pd","Ag","Cd","In","Sn","Sb","Te","I","Xe","Cs","Ba","La","Ce","Pr","Nd","Pm","Sm","Eu","Gd","Tb","Dy","Ho","Er","Tm","Yb","Lu","Hf","Ta","W","Re","Os","Ir","Pt","Au","Hg","Tl","Pb","Bi","Po","At","Rn","Fr","Ra","Ac","Th","Pa","U","Np","Pu"
"spinel","MgAl₂O₄","oxyspinel group","oxide mineral",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44983949066089585,0.0,0.0,0.0,0.17084425308633466,0.37931625625276943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"trevorite","NiFe³⁺₂O₄","oxyspinel group","spinel, oxide mineral",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2730439614601666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47653586588334557,0.0,0.25042017265648786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ulvöspinel","Fe²⁺₂TiO₄","oxyspinel group","spinel, oxide mineral",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2862670456959967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21411921531087635,0.0,0.0,0.0,0.4996137389931269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"vuorelainenite","Mn²⁺V³⁺₂O₄","oxyspinel group","spinel, oxide mineral",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28981455850285026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46139106288263426,0.0,0.24879437861451542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"zincochromite","ZnCr₂O₄","oxyspinel group","spinel, oxide mineral",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27422510283227103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4456107357610856,0.0,0.0,0.0,0.0,0.0,0.2801641614066433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"sepiolite","Mg₄Si₆O₁₅(OH)₂·6H₂O","palygorskite","Soft and porous white magnesium silicate clay mineral",0.021783862467757195,0.0,0.0,0.0,0.0,0.0,0.0,0.5680244018776849,0.0,0.0,0.0,0.15007278267540777,0.0,0.26011895297915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"tuperssuatsiaite","Na₂Fe₃Si₈O₂₀(OH)₂·4H₂O","palygorskite mineral group","phyllosilicate mineral",0.011663303496892694,0.0,0.0,0.0,0.0,0.0,0.0,0.4813126000809962,0.0,0.0,0.05320171755148946,0.0,0.0,0.2599713323097074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1938510465609143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"yofortierite","Mn²⁺₅Si₈O₂₀(OH)₂·7H₂O","palygorskite mineral group","phyllosilicate mineral",0.016466061052230828,0.0,0.0,0.0,0.0,0.0,0.0,0.47369635493952067,0.0,0.0,0.0,0.0,0.0,0.2293895459582851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2804480380499633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"pandoraite-Ba","BaV₄+₅V₅+₂O₁₆*₃H₂O","pandoraite","mineral",0.03901570498243713,0.0,0.0,0.0,0.0,0.0,0.0,1.960984295017563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.597390148526326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.402609851473674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"pandoraite-Ca","CaV₄+₅V₅+₂O₁₆*₃H₂O","pandoraite","mineral",0.03901570498243713,0.0,0.0,0.0,0.0,0.0,0.0,1.960984295017563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16436052427523054,0.0,0.0,5.835639475724769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"davidlloydite","Zn₃(AsO₄)₂·4H₂O","parahopeite group","arsenate mineral",0.014768116636545788,0.0,0.0,0.0,0.0,0.0,0.0,0.3515998483156191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35921465845633804,0.0,0.0,0.27441737659149695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"parahopeite","Zn₃(PO₄)₂ * 4H₂O","parahopeite group","phosphate mineral",0.0176013942680204,0.0,0.0,0.0,0.0,0.0,0.0,0.4190546233542536,0.0,0.0,0.0,0.0,0.0,0.0,0.1352136401040243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4281303422737016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"reaphookhillite","MgZn₂(PO₄)₂·4H₂O","parahopeite group","hydrous phosphate mineral",0.019334952258487876,0.0,0.0,0.0,0.0,0.0,0.0,0.4603272339040886,0.0,0.0,0.0,0.05827579546658579,0.0,0.0,0.14853080592925683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31353121244158094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"sergeysmirnovite","MgZn₂(PO₄)₂·4H₂O","parahopeite group","mineral",0.019334952258487876,0.0,0.0,0.0,0.0,0.0,0.0,0.4603272339040886,0.0,0.0,0.0,0.05827579546658579,0.0,0.0,0.14853080592925683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31353121244158094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"chromio-pargasite","NaCa₂(Mg₄Cr)(Si₆Al₂)O₂₂(OH)₂","pargasite rootname series","Ca-amphibole, double chain inosilicate mineral",0.002341931783522923,0.0,0.0,0.0,0.0,0.0,0.0,0.4460543643402768,0.0,0.0,0.026706583024491456,0.11293780158437429,0.06268742335856413,0.19575343494119432,0.0,0.0,0.0,0.0,0.0,0.0931159511832789,0.0,0.0,0.0,0.06040250978429726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ferro-pargasite","NaCa₂(Fe²⁺₄Al)(Si₆Al₂)O₂₂(OH)₂","pargasite rootname series","Ca-amphibole, double chain inosilicate mineral",0.0020956907686196583,0.0,0.0,0.0,0.0,0.0,0.0,0.3991542453231657,0.0,0.0,0.02389853534572579,0.0,0.08414428765521467,0.17517105725203305,0.0,0.0,0.0,0.0,0.0,0.08332533025897432,0.0,0.0,0.0,0.0,0.0,0.23221085339626693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"fluoro-pargasite","NaCa₂(Mg₄Al)(Si₆Al₂)O₂₂F₂","pargasite rootname series","Ca-amphibole, double chain inosilicate mineral",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4191232199704748,0.04524528185412319,0.0,0.027375421554330526,0.11576621108572001,0.09638604678601469,0.20065587564343426,0.0,0.0,0.0,0.0,0.0,0.0954479431059025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"mangani-pargasite","NaCa₂(Mg₄Mn³⁺)(Si₆Al₂)O₂₂(OH)₂","pargasite rootname series","Ca-amphibole mineral",0.002333955476389643,0.0,0.0,0.0,0.0,0.0,0.0,0.4445351626994988,0.0,0.0,0.026615623966596377,0.11255315050327436,0.06247391835998996,0.195086724864295,0.0,0.0,0.0,0.0,0.0,0.09279881067949869,0.0,0.0,0.0,0.0,0.06360265345045725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"pargasite","NaCa₂(Mg₄Al)(Si₆Al₂)O₂₂(OH)₂","pargasite rootname series","Ca-amphibole, double chain inosilicate mineral",0.002412022251143713,0.0,0.0,0.0,0.0,0.0,0.0,0.45940409519105074,0.0,0.0,0.027505870563910823,0.11631785875803162,0.09684534434662546,0.2016120384624142,0.0,0.0,0.0,0.0,0.0,0.09590277042682359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"potassic-chloro-pargasite","KCa₂(Mg₄Al)(Si₆Al₂)O₂₂Cl₂","pargasite rootname series","Ca-amphibole, double chain inosilicate mineral",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3960114092379563,0.0,0.0,0.0,0.10938248755920572,0.09107100823784986,0.18959106128987613,0.0,0.0,0.07976978366537427,0.0,0.04398961537915006,0.09018463463058776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"potassic-ferro-pargasite","KCa₂(Fe²⁺₄Al)(Si₆Al₂)O₂₂(OH)₂","pargasite rootname series","Ca-amphibole, double chain inosilicate mineral",0.0020611757668777134,0.0,0.0,0.0,0.0,0.0,0.0,0.3925803701699588,0.0,0.0,0.0,0.0,0.08275847240113149,0.17228607563321602,0.0,0.0,0.0,0.0,0.03997444895727806,0.08195300283257119,0.0,0.0,0.0,0.0,0.0,0.22838645423896684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"potassic-fluoro-pargasite","KCa₂(Mg₄Al)(Si₆Al₂)O₂₂F₂","pargasite rootname series","Ca-amphibole, double chain inosilicate mineral",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41123511656403056,0.04439374358348245,0.0,0.0,0.11358743453384886,0.09457201437797963,0.1968794342038559,0.0,0.0,0.0,0.0,0.045680690470161774,0.09365156626664077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"potassic-pargasite","KCa₂(Mg₄Al)(Si₆Al₂)O₂₂(OH)₂","pargasite rootname series","Ca-amphibole, double chain inosilicate mineral",0.0023664145885231953,0.0,0.0,0.0,0.0,0.0,0.0,0.45071746430693577,0.0,0.0,0.0,0.11411846542471481,0.09501414656674001,0.19779986225795818,0.0,0.0,0.0,0.0,0.04589425157271941,0.09408939528240877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"vanadio-pargasite","NaCa₂(Mg³⁺₄V)(Si₆Al₂)O₂₂(OH)₂","pargasite rootname series","Ca-amphibole, double chain inosilicate mineral",0.002344804539362116,0.0,0.0,0.0,0.0,0.0,0.0,0.4466015217292202,0.0,0.0,0.026739342942123677,0.11307633795475441,0.06276431956141867,0.19599355799995544,0.0,0.0,0.0,0.0,0.0,0.09323017286743118,0.0,0.0,0.05924994240573444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"parisite-(Ce)","CaCe₂(CO₃)₃F₂","parisite-(ce) - röntgenite-(ce) mineral series","carbonate mineral",0.0,0.0,0.0,0.0,0.0,0.06693460492271372,0.0,0.2674764992486463,0.07058255543074407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07444930674477535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5205570336531207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"röntgenite-(Ce)","Ca₂Ce₃(CO₃)₅F₃","parisite-(ce) - röntgenite-(ce) mineral series","carbonate mineral",0.0,0.0,0.0,0.0,0.0,0.07003169336221657,0.0,0.27985273385282733,0.06646359227666308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0934729237947968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49017905671349626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"huemulite","Na₄Mg(V₁₀O₂₈)·24H₂O","pascoite mineral group","vanadium oxide mineral",0.03212725159999773,0.0,0.0,0.0,0.0,0.0,0.0,0.552418210857203,0.0,0.0,0.061061351020892295,0.01613865844365792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3382545280782491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"hughesite","Na₃AlV₁₀O₂₈·22H₂O","pascoite mineral group","sorovanadate mineral",0.03059459244418766,0.0,0.0,0.0,0.0,0.0,0.0,0.5518160224054816,0.0,0.0,0.04757593490047989,0.0,0.018612219878839285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3514012303710115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"lasalite","Na₂Mg₂V₁₀O₂₈·20H₂O","pascoite mineral group","hydrous decavanadate mineral",0.028549647355915548,0.0,0.0,0.0,0.0,0.0,0.0,0.54376881910392,0.0,0.0,0.03255703401760714,0.03441960213221862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3607048973903387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
